ID,UserId,CourseId,Progress,StartDate,Completed
EN2148,EMP246,COR1439,100,2023-02-25,1
EN2149,EMP141,COR1788,100,2023-02-26,1
EN2150,EMP199,COR1640,100,2023-02-26,1
EN2151,EMP042,COR0668,36,2023-02-26,0
EN2152,EMP252,COR0767,24,2023-02-26,0
EN2153,EMP130,COR1192,100,2023-02-27,1
EN2154,EMP210,COR0744,100,2023-02-27,1
EN2155,EMP122,COR1519,7,2023-02-27,0
EN2156,EMP161,COR0341,21,2023-02-27,0
EN2157,EMP086,COR1257,100,2023-02-27,1
EN2158,EMP156,COR0959,100,2023-02-27,1
EN2159,EMP183,COR0376,44,2023-02-27,0
EN2160,EMP160,COR1882,100,2023-02-27,1
EN2161,EMP199,COR1951,100,2023-02-28,1
EN2162,EMP125,COR1694,23,2023-02-28,0
EN2163,EMP080,COR0434,100,2023-03-01,1
EN2164,EMP268,COR0555,46,2023-03-01,0
EN2165,EMP233,COR1247,100,2023-03-01,1
EN2166,EMP042,COR1673,15,2023-03-02,0
EN2167,EMP208,COR0161,84,2023-03-02,0
EN2168,EMP221,COR0633,100,2023-03-02,1
EN2169,EMP072,COR0421,78,2023-03-02,0
EN2170,EMP138,COR0111,94,2023-03-03,0
EN2171,EMP206,COR0570,100,2023-03-03,1
EN2172,EMP228,COR1260,100,2023-03-03,1
EN2173,EMP127,COR1240,24,2023-03-03,0
EN2174,EMP264,COR1342,100,2023-03-03,1
EN2175,EMP228,COR1997,100,2023-03-03,1
EN2176,EMP277,COR1358,32,2023-03-04,0
EN2177,EMP016,COR0694,3,2023-03-04,0
EN2178,EMP101,COR1743,100,2023-03-04,1
EN2179,EMP047,COR1509,100,2023-03-04,1
EN2180,EMP071,COR1603,100,2023-03-04,1
EN2181,EMP119,COR1844,100,2023-03-04,1
EN2182,EMP219,COR0256,59,2023-03-05,0
EN2183,EMP021,COR0382,100,2023-03-05,1
EN2184,EMP124,COR0801,100,2023-03-05,1
EN2185,EMP290,COR0257,100,2023-03-05,1
EN2186,EMP039,COR1157,15,2023-03-05,0
EN2187,EMP269,COR1270,71,2023-03-05,0
EN2188,EMP109,COR0546,44,2023-03-06,0
EN2189,EMP214,COR0438,100,2023-03-06,1
EN2190,EMP068,COR0729,29,2023-03-06,0
EN2191,EMP250,COR1930,100,2023-03-06,1
EN2192,EMP116,COR1376,100,2023-03-06,1
EN2193,EMP165,COR0102,100,2023-03-06,1
EN2194,EMP260,COR0179,34,2023-03-06,0
EN2195,EMP122,COR0615,100,2023-03-07,1
EN2196,EMP150,COR0129,9,2023-03-07,0
EN2197,EMP088,COR0051,100,2023-03-07,1
EN2198,EMP093,COR1845,100,2023-03-07,1
EN2199,EMP092,COR1133,100,2023-03-07,1
EN2200,EMP149,COR0850,19,2023-03-07,0
EN2201,EMP069,COR0235,99,2023-03-07,0
EN2202,EMP171,COR1097,28,2023-03-08,0
EN2203,EMP210,COR0906,43,2023-03-08,0
EN2204,EMP041,COR0657,30,2023-03-09,0
EN2205,EMP214,COR1506,100,2023-03-09,1
EN2206,EMP297,COR1425,23,2023-03-09,0
EN2207,EMP060,COR1566,100,2023-03-09,1
EN2208,EMP162,COR0602,1,2023-03-09,0
EN2209,EMP173,COR0288,100,2023-03-09,1
EN2210,EMP041,COR0134,100,2023-03-09,1
EN2211,EMP157,COR0282,100,2023-03-09,1
EN2212,EMP248,COR0361,100,2023-03-09,1
EN2213,EMP178,COR1049,60,2023-03-09,0
EN2214,EMP165,COR0837,100,2023-03-09,0
EN2215,EMP186,COR1240,83,2023-03-09,0
EN2216,EMP049,COR1141,40,2023-03-10,0
EN2217,EMP231,COR0790,100,2023-03-10,1
EN2218,EMP078,COR0796,100,2023-03-10,1
EN2219,EMP248,COR0197,100,2023-03-10,1
EN2220,EMP259,COR1062,60,2023-03-10,0
EN2221,EMP279,COR1829,81,2023-03-10,0
EN2222,EMP132,COR0270,59,2023-03-10,0
EN2223,EMP071,COR1570,100,2023-03-11,1
EN2224,EMP143,COR0997,73,2023-03-11,0
EN2225,EMP208,COR1894,100,2023-03-11,1
EN2226,EMP050,COR0212,4,2023-03-11,0
EN2227,EMP034,COR1867,54,2023-03-11,0
EN2228,EMP159,COR1323,41,2023-03-12,0
EN2229,EMP077,COR0975,90,2023-03-12,0
EN2230,EMP199,COR0289,100,2023-03-12,1
EN2231,EMP021,COR0577,25,2023-03-12,0
EN2232,EMP263,COR0009,18,2023-03-12,0
EN2233,EMP228,COR1964,100,2023-03-12,1
EN2234,EMP106,COR1534,92,2023-03-12,0
EN2235,EMP057,COR0262,59,2023-03-12,0
EN2236,EMP083,COR1179,100,2023-03-13,1
EN2237,EMP111,COR0013,29,2023-03-13,0
EN2238,EMP110,COR1891,14,2023-03-13,0
EN2239,EMP129,COR1566,100,2023-03-14,1
EN2240,EMP117,COR1874,100,2023-03-14,1
EN2241,EMP224,COR0306,100,2023-03-14,1
EN2242,EMP015,COR1260,32,2023-03-14,0
EN2243,EMP116,COR1794,97,2023-03-14,0
EN2244,EMP090,COR1265,92,2023-03-14,0
EN2245,EMP206,COR0358,100,2023-03-14,1
EN2246,EMP018,COR1676,100,2023-03-14,1
EN2247,EMP029,COR0167,100,2023-03-14,1
EN2248,EMP166,COR0201,100,2023-03-15,1
EN2249,EMP218,COR0409,4,2023-03-15,0
EN2250,EMP205,COR0767,4,2023-03-15,0
EN2251,EMP177,COR1013,72,2023-03-15,0
EN2252,EMP076,COR1423,100,2023-03-15,1
EN2253,EMP278,COR0148,37,2023-03-15,0
EN2254,EMP210,COR1517,83,2023-03-15,0
EN2255,EMP228,COR0339,66,2023-03-15,0
EN2256,EMP093,COR1066,66,2023-03-15,0
EN2257,EMP214,COR1928,100,2023-03-16,1
EN2258,EMP265,COR1935,16,2023-03-16,0
EN2259,EMP025,COR1419,0,2023-03-17,0
EN2260,EMP127,COR1860,49,2023-03-17,0
EN2261,EMP093,COR1770,53,2023-03-17,0
EN2262,EMP010,COR1230,100,2023-03-18,1
EN2263,EMP221,COR0399,100,2023-03-18,1
EN2264,EMP070,COR1415,58,2023-03-18,0
EN2265,EMP126,COR0224,96,2023-03-19,0
EN2266,EMP163,COR1349,100,2023-03-19,1
EN2267,EMP045,COR1461,47,2023-03-19,0
EN2268,EMP143,COR1023,100,2023-03-19,1
EN2269,EMP092,COR0828,72,2023-03-20,0
EN2270,EMP273,COR1083,100,2023-03-20,1
EN2271,EMP243,COR0160,100,2023-03-20,1
EN2272,EMP238,COR1340,45,2023-03-20,0
EN2273,EMP154,COR1169,100,2023-03-20,1
EN2274,EMP043,COR0585,100,2023-03-20,1
EN2275,EMP214,COR0305,100,2023-03-21,1
EN2276,EMP231,COR1781,100,2023-03-21,1
EN2277,EMP060,COR0945,100,2023-03-21,1
EN2278,EMP250,COR1790,19,2023-03-21,0
EN2279,EMP262,COR1719,100,2023-03-22,1
EN2280,EMP066,COR1158,6,2023-03-22,0
EN2281,EMP261,COR0692,100,2023-03-22,1
EN2282,EMP106,COR0515,100,2023-03-22,1
EN2283,EMP214,COR1938,100,2023-03-22,1
EN2284,EMP033,COR0028,1,2023-03-23,0
EN2285,EMP116,COR0904,100,2023-03-23,1
EN2286,EMP086,COR0051,100,2023-03-23,1
EN2287,EMP043,COR0824,100,2023-03-23,1
EN2288,EMP259,COR1375,100,2023-03-23,1
EN2289,EMP200,COR1960,29,2023-03-23,0
EN2290,EMP228,COR1532,99,2023-03-23,0
EN2291,EMP063,COR0423,7,2023-03-23,0
EN2292,EMP209,COR0448,100,2023-03-23,1
EN2293,EMP049,COR0151,100,2023-03-23,1
EN2294,EMP100,COR1090,75,2023-03-23,0
EN2295,EMP208,COR0593,100,2023-03-24,1
EN2296,EMP041,COR0310,42,2023-03-24,0
EN2297,EMP136,COR1831,100,2023-03-24,1
EN2298,EMP024,COR1148,8,2023-03-24,0
EN2299,EMP104,COR1654,62,2023-03-25,0
EN2300,EMP006,COR1397,24,2023-03-25,0
EN2301,EMP067,COR0690,100,2023-03-25,1
EN2302,EMP231,COR0178,9,2023-03-25,0
EN2303,EMP050,COR1280,100,2023-03-25,1
EN2304,EMP241,COR1456,73,2023-03-26,0
EN2305,EMP060,COR0450,100,2023-03-26,1
EN2306,EMP084,COR0276,23,2023-03-26,0
EN2307,EMP073,COR0167,97,2023-03-26,0
EN2308,EMP166,COR0973,100,2023-03-26,1
EN2309,EMP217,COR1357,100,2023-03-27,1
EN2310,EMP070,COR1349,100,2023-03-27,1
EN2311,EMP203,COR0438,100,2023-03-27,1
EN2312,EMP117,COR0584,78,2023-03-28,0
EN2313,EMP198,COR1124,100,2023-03-28,1
EN2314,EMP228,COR0317,100,2023-03-28,1
EN2315,EMP176,COR0424,100,2023-03-28,1
EN2316,EMP010,COR0698,19,2023-03-28,0
EN2317,EMP006,COR0301,100,2023-03-28,1
EN2318,EMP044,COR1846,44,2023-03-28,0
EN2319,EMP133,COR1462,100,2023-03-28,1
EN2320,EMP290,COR1873,100,2023-03-28,1
EN2321,EMP263,COR1109,5,2023-03-28,0
EN2322,EMP131,COR1850,43,2023-03-28,0
EN2323,EMP218,COR1592,100,2023-03-28,1
EN2324,EMP162,COR0765,40,2023-03-29,0
EN2325,EMP246,COR1061,100,2023-03-30,1
EN2326,EMP035,COR1891,10,2023-03-30,0
EN2327,EMP152,COR1695,100,2023-03-30,1
EN2328,EMP179,COR0786,100,2023-03-30,1
EN2329,EMP120,COR0735,19,2023-03-30,0
EN2330,EMP072,COR1487,13,2023-03-30,0
EN2331,EMP223,COR0743,100,2023-03-31,1
EN2332,EMP050,COR1631,100,2023-03-31,1
EN2333,EMP130,COR1490,100,2023-03-31,1
EN2334,EMP278,COR0475,100,2023-03-31,1
EN2335,EMP177,COR0206,100,2023-03-31,1
EN2336,EMP046,COR0674,0,2023-04-01,0
EN2337,EMP095,COR1229,63,2023-04-01,0
EN2338,EMP138,COR0951,100,2023-04-01,1
EN2339,EMP287,COR0745,68,2023-04-01,0
EN2340,EMP034,COR0250,75,2023-04-01,0
EN2341,EMP146,COR0402,28,2023-04-01,0
EN2342,EMP079,COR1844,100,2023-04-02,1
EN2343,EMP062,COR1230,3,2023-04-02,0
EN2344,EMP065,COR0079,1,2023-04-02,0
EN2345,EMP136,COR0597,100,2023-04-02,1
EN2346,EMP073,COR0277,32,2023-04-02,0
EN2347,EMP158,COR0934,100,2023-04-02,1
EN2348,EMP224,COR0822,100,2023-04-02,1
EN2349,EMP024,COR0638,100,2023-04-02,1
EN2350,EMP111,COR0015,100,2023-04-03,1
EN2351,EMP028,COR1071,21,2023-04-03,0
EN2352,EMP241,COR1343,44,2023-04-03,0
EN2353,EMP207,COR1372,30,2023-04-04,0
EN2354,EMP044,COR0433,22,2023-04-04,0
EN2355,EMP262,COR0271,84,2023-04-04,0
EN2356,EMP158,COR0230,100,2023-04-04,1
EN2357,EMP093,COR0452,84,2023-04-05,0
EN2358,EMP162,COR0721,53,2023-04-05,0
EN2359,EMP190,COR0360,100,2023-04-05,1
EN2360,EMP114,COR0194,50,2023-04-05,0
EN2361,EMP262,COR0312,100,2023-04-05,1
EN2362,EMP198,COR1202,74,2023-04-05,0
EN2363,EMP043,COR1990,100,2023-04-05,1
EN2364,EMP090,COR1783,0,2023-04-05,0
EN2365,EMP167,COR0084,51,2023-04-05,0
EN2366,EMP225,COR0754,98,2023-04-05,0
EN2367,EMP298,COR0895,95,2023-04-06,0
EN2368,EMP079,COR0614,100,2023-04-06,1
EN2369,EMP037,COR1780,100,2023-04-06,1
EN2370,EMP217,COR0307,100,2023-04-06,1
EN2371,EMP060,COR1265,100,2023-04-06,1
EN2372,EMP188,COR0271,100,2023-04-06,1
EN2373,EMP143,COR1691,100,2023-04-07,1
EN2374,EMP116,COR0901,100,2023-04-07,1
EN2375,EMP251,COR1785,100,2023-04-07,1
EN2376,EMP223,COR0404,100,2023-04-08,1
EN2377,EMP202,COR1851,32,2023-04-08,0
EN2378,EMP240,COR1232,32,2023-04-08,0
EN2379,EMP087,COR1055,38,2023-04-08,0
EN2380,EMP119,COR1709,40,2023-04-08,0
EN2381,EMP004,COR0067,54,2023-04-08,0
EN2382,EMP173,COR1771,16,2023-04-09,0
EN2383,EMP289,COR1662,100,2023-04-09,1
EN2384,EMP122,COR0936,100,2023-04-10,1
EN2385,EMP104,COR0141,100,2023-04-10,1
EN2386,EMP159,COR1700,96,2023-04-10,0
EN2387,EMP036,COR1431,84,2023-04-10,0
EN2388,EMP219,COR0044,100,2023-04-10,1
EN2389,EMP256,COR1999,100,2023-04-10,1
EN2390,EMP022,COR0740,61,2023-04-10,0
EN2391,EMP196,COR1439,97,2023-04-10,0
EN2392,EMP006,COR0446,100,2023-04-10,1
EN2393,EMP249,COR1334,100,2023-04-11,1
EN2394,EMP166,COR0497,100,2023-04-11,1
EN2395,EMP240,COR1980,100,2023-04-11,1
EN2396,EMP210,COR0291,100,2023-04-11,1
EN2397,EMP290,COR1770,100,2023-04-12,1
EN2398,EMP240,COR0311,1,2023-04-12,0
EN2399,EMP100,COR1486,100,2023-04-12,1
EN2400,EMP077,COR0612,17,2023-04-13,0
EN2401,EMP207,COR1320,92,2023-04-13,0
EN2402,EMP240,COR1621,100,2023-04-13,1
EN2403,EMP192,COR0498,100,2023-04-13,1
EN2404,EMP103,COR0231,57,2023-04-13,0
EN2405,EMP073,COR0534,16,2023-04-13,0
EN2406,EMP080,COR0722,91,2023-04-13,0
EN2407,EMP056,COR1446,100,2023-04-13,1
EN2408,EMP122,COR1047,100,2023-04-14,1
EN2409,EMP021,COR0049,100,2023-04-14,1
EN2410,EMP261,COR1956,1,2023-04-14,0
EN2411,EMP002,COR0811,100,2023-04-14,1
EN2412,EMP228,COR0804,100,2023-04-15,1
EN2413,EMP117,COR1429,100,2023-04-15,1
EN2414,EMP285,COR1810,100,2023-04-15,1
EN2415,EMP041,COR0683,6,2023-04-15,0
EN2416,EMP192,COR1548,100,2023-04-15,1
EN2417,EMP225,COR0071,100,2023-04-15,1
EN2418,EMP169,COR0106,12,2023-04-15,0
EN2419,EMP243,COR1208,100,2023-04-15,1
EN2420,EMP130,COR1734,100,2023-04-16,1
EN2421,EMP042,COR0244,83,2023-04-17,0
EN2422,EMP043,COR0462,100,2023-04-17,1
EN2423,EMP033,COR1605,35,2023-04-17,0
EN2424,EMP189,COR0727,100,2023-04-17,1
EN2425,EMP056,COR1620,100,2023-04-17,1
EN2426,EMP176,COR1789,100,2023-04-18,1
EN2427,EMP010,COR1805,100,2023-04-18,1
EN2428,EMP029,COR0793,56,2023-04-18,0
EN2429,EMP288,COR0029,35,2023-04-18,0
EN2430,EMP152,COR1756,77,2023-04-19,0
EN2431,EMP088,COR0327,100,2023-04-19,1
EN2432,EMP037,COR1403,61,2023-04-19,0
EN2433,EMP138,COR0028,100,2023-04-19,1
EN2434,EMP232,COR0241,5,2023-04-20,0
EN2435,EMP299,COR1889,100,2023-04-20,1
EN2436,EMP073,COR0839,100,2023-04-20,1
EN2437,EMP064,COR0298,100,2023-04-21,1
EN2438,EMP092,COR0155,83,2023-04-21,0
EN2439,EMP288,COR1993,100,2023-04-21,1
EN2440,EMP194,COR1505,100,2023-04-21,1
EN2441,EMP113,COR1780,4,2023-04-21,0
EN2442,EMP048,COR0134,51,2023-04-22,0
EN2443,EMP260,COR0545,100,2023-04-22,1
EN2444,EMP139,COR0661,100,2023-04-22,1
EN2445,EMP119,COR1748,100,2023-04-22,1
EN2446,EMP007,COR0221,100,2023-04-22,1
EN2447,EMP221,COR0248,100,2023-04-22,1
EN2448,EMP017,COR0541,100,2023-04-22,1
EN2449,EMP205,COR0975,100,2023-04-22,1
EN2450,EMP039,COR0865,100,2023-04-23,1
EN2451,EMP025,COR0410,43,2023-04-23,0
EN2452,EMP101,COR1634,87,2023-04-23,0
EN2453,EMP236,COR0989,100,2023-04-23,1
EN2454,EMP189,COR0292,100,2023-04-24,1
EN2455,EMP148,COR1533,79,2023-04-24,0
EN2456,EMP181,COR0373,17,2023-04-25,0
EN2457,EMP025,COR0650,37,2023-04-25,0
EN2458,EMP289,COR1642,100,2023-04-26,1
EN2459,EMP065,COR0520,100,2023-04-26,1
EN2460,EMP037,COR0274,95,2023-04-26,0
EN2461,EMP251,COR0492,37,2023-04-26,0
EN2462,EMP088,COR0292,100,2023-04-26,1
EN2463,EMP117,COR1509,100,2023-04-26,1
EN2464,EMP299,COR1175,23,2023-04-27,0
EN2465,EMP063,COR0557,14,2023-04-27,0
EN2466,EMP198,COR1191,100,2023-04-27,1
EN2467,EMP251,COR0632,100,2023-04-27,1
EN2468,EMP298,COR1731,100,2023-04-28,1
EN2469,EMP266,COR0657,100,2023-04-28,1
EN2470,EMP076,COR0160,100,2023-04-28,1
EN2471,EMP289,COR0312,100,2023-04-28,1
EN2472,EMP006,COR1295,45,2023-04-29,0
EN2473,EMP139,COR1041,100,2023-04-29,1
EN2474,EMP257,COR0885,100,2023-04-29,1
EN2475,EMP190,COR0763,47,2023-04-29,0
EN2476,EMP248,COR1143,100,2023-04-29,1
EN2477,EMP106,COR1080,100,2023-04-29,1
EN2478,EMP225,COR0232,100,2023-04-29,1
EN2479,EMP010,COR1061,100,2023-04-29,1
EN2480,EMP262,COR0745,100,2023-04-30,1
EN2481,EMP219,COR1198,100,2023-04-30,1
EN2482,EMP040,COR1172,67,2023-04-30,0
EN2483,EMP238,COR0506,100,2023-04-30,1
EN2484,EMP006,COR1446,100,2023-04-30,1
EN2485,EMP167,COR0925,100,2023-04-30,1
EN2486,EMP071,COR1874,100,2023-04-30,1
EN2487,EMP210,COR0861,97,2023-04-30,0
EN2488,EMP250,COR0531,100,2023-05-01,1
EN2489,EMP124,COR0544,100,2023-05-01,1
EN2490,EMP265,COR0700,73,2023-05-01,0
EN2491,EMP045,COR1255,7,2023-05-01,0
EN2492,EMP010,COR0096,52,2023-05-01,0
EN2493,EMP089,COR1654,62,2023-05-01,0
EN2494,EMP055,COR1137,46,2023-05-01,0
EN2495,EMP099,COR0539,100,2023-05-02,1
EN2496,EMP263,COR1072,62,2023-05-02,0
EN2497,EMP007,COR0384,100,2023-05-02,1
EN2498,EMP298,COR1893,97,2023-05-02,0
EN2499,EMP136,COR1406,100,2023-05-02,1
EN2500,EMP047,COR0259,49,2023-05-03,0
EN2501,EMP265,COR1427,100,2023-05-03,1
EN2502,EMP233,COR0863,100,2023-05-03,1
EN2503,EMP130,COR0739,72,2023-05-03,0
EN2504,EMP019,COR0189,54,2023-05-04,0
EN2505,EMP059,COR1829,80,2023-05-04,0
EN2506,EMP049,COR1505,100,2023-05-04,1
EN2507,EMP173,COR1068,100,2023-05-04,1
EN2508,EMP299,COR0371,100,2023-05-04,1
EN2509,EMP056,COR1361,16,2023-05-05,0
EN2510,EMP283,COR0227,100,2023-05-05,1
EN2511,EMP233,COR1056,100,2023-05-05,1
EN2512,EMP047,COR0187,48,2023-05-05,0
EN2513,EMP169,COR0201,100,2023-05-05,1
EN2514,EMP275,COR0398,82,2023-05-06,0
EN2515,EMP097,COR0507,18,2023-05-06,0
EN2516,EMP156,COR0739,100,2023-05-06,1
EN2517,EMP071,COR0706,41,2023-05-06,0
EN2518,EMP223,COR1977,100,2023-05-06,1
EN2519,EMP206,COR0951,82,2023-05-06,0
EN2520,EMP133,COR1604,100,2023-05-07,1
EN2521,EMP148,COR0595,86,2023-05-07,0
EN2522,EMP290,COR0323,100,2023-05-07,1
EN2523,EMP194,COR0283,85,2023-05-08,0
EN2524,EMP067,COR0183,46,2023-05-08,0
EN2525,EMP146,COR0649,100,2023-05-08,1
EN2526,EMP055,COR0273,68,2023-05-08,0
EN2527,EMP057,COR1400,100,2023-05-08,1
EN2528,EMP184,COR1326,44,2023-05-08,0
EN2529,EMP086,COR0060,100,2023-05-08,1
EN2530,EMP010,COR0368,100,2023-05-09,1
EN2531,EMP257,COR1395,100,2023-05-09,1
EN2532,EMP105,COR1268,59,2023-05-09,0
EN2533,EMP181,COR0194,70,2023-05-09,0
EN2534,EMP181,COR1806,22,2023-05-09,0
EN2535,EMP290,COR1482,15,2023-05-09,0
EN2536,EMP216,COR0742,46,2023-05-09,0
EN2537,EMP224,COR0020,100,2023-05-09,1
EN2538,EMP176,COR0102,46,2023-05-09,0
EN2539,EMP063,COR0103,100,2023-05-09,1
EN2540,EMP084,COR1149,100,2023-05-11,1
EN2541,EMP172,COR0121,100,2023-05-11,1
EN2542,EMP169,COR1998,75,2023-05-12,0
EN2543,EMP175,COR1663,59,2023-05-12,0
EN2544,EMP008,COR1519,100,2023-05-12,1
EN2545,EMP204,COR0341,66,2023-05-12,0
EN2546,EMP133,COR0520,100,2023-05-13,1
EN2547,EMP219,COR0552,47,2023-05-13,0
EN2548,EMP195,COR1399,31,2023-05-13,0
EN2549,EMP192,COR0709,26,2023-05-13,0
EN2550,EMP288,COR1565,37,2023-05-13,0
EN2551,EMP046,COR0733,100,2023-05-14,1
EN2552,EMP297,COR0156,100,2023-05-14,1
EN2553,EMP261,COR1335,100,2023-05-14,1
EN2554,EMP196,COR1176,100,2023-05-15,1
EN2555,EMP224,COR0835,100,2023-05-15,1
EN2556,EMP200,COR1671,56,2023-05-16,0
EN2557,EMP201,COR0503,100,2023-05-16,1
EN2558,EMP138,COR1290,100,2023-05-16,1
EN2559,EMP166,COR1553,27,2023-05-16,0
EN2560,EMP152,COR1011,54,2023-05-16,0
EN2561,EMP078,COR0011,42,2023-05-17,0
EN2562,EMP265,COR1342,100,2023-05-18,1
EN2563,EMP188,COR0924,46,2023-05-18,0
EN2564,EMP255,COR1631,71,2023-05-18,0
EN2565,EMP264,COR0242,100,2023-05-18,1
EN2566,EMP044,COR0330,26,2023-05-18,0
EN2567,EMP299,COR0947,41,2023-05-18,0
EN2568,EMP077,COR0477,100,2023-05-18,1
EN2569,EMP293,COR0834,100,2023-05-18,1
EN2570,EMP218,COR1786,100,2023-05-18,1
EN2571,EMP116,COR1660,43,2023-05-18,0
EN2572,EMP130,COR1972,100,2023-05-18,1
EN2573,EMP293,COR1802,100,2023-05-20,1
EN2574,EMP131,COR1431,62,2023-05-20,0
EN2575,EMP076,COR1769,100,2023-05-20,1
EN2576,EMP109,COR1586,70,2023-05-20,0
EN2577,EMP298,COR0944,100,2023-05-20,1
EN2578,EMP202,COR0197,100,2023-05-21,1
EN2579,EMP250,COR1045,100,2023-05-21,1
EN2580,EMP192,COR1256,100,2023-05-21,1
EN2581,EMP041,COR0955,100,2023-05-21,1
EN2582,EMP283,COR0144,100,2023-05-22,1
EN2583,EMP235,COR1714,83,2023-05-22,0
EN2584,EMP223,COR0082,41,2023-05-22,0
EN2585,EMP233,COR1320,100,2023-05-22,1
EN2586,EMP024,COR1503,100,2023-05-22,1
EN2587,EMP112,COR1863,100,2023-05-22,1
EN2588,EMP043,COR0599,81,2023-05-22,0
EN2589,EMP238,COR1666,100,2023-05-23,1
EN2590,EMP209,COR1640,100,2023-05-23,1
EN2591,EMP278,COR0842,100,2023-05-23,1
EN2592,EMP272,COR0672,100,2023-05-23,1
EN2593,EMP031,COR1929,94,2023-05-23,0
EN2594,EMP008,COR0933,100,2023-05-24,1
EN2595,EMP202,COR0771,100,2023-05-24,1
EN2596,EMP098,COR0188,100,2023-05-24,1
EN2597,EMP047,COR0113,100,2023-05-24,1
EN2598,EMP238,COR0609,22,2023-05-25,0
EN2599,EMP271,COR0702,2,2023-05-25,0
EN2600,EMP010,COR1673,100,2023-05-25,1
EN2601,EMP090,COR1384,18,2023-05-25,0
EN2602,EMP260,COR1903,100,2023-05-26,1
EN2603,EMP221,COR1748,100,2023-05-26,1
EN2604,EMP017,COR0200,11,2023-05-26,0
EN2605,EMP208,COR0165,100,2023-05-26,1
EN2606,EMP288,COR0686,100,2023-05-27,1
EN2607,EMP245,COR0151,100,2023-05-27,1
EN2608,EMP206,COR1282,82,2023-05-27,0
EN2609,EMP047,COR0008,38,2023-05-27,0
EN2610,EMP285,COR0079,88,2023-05-27,0
EN2611,EMP227,COR1553,33,2023-05-28,0
EN2612,EMP073,COR1210,100,2023-05-28,1
EN2613,EMP057,COR0895,100,2023-05-28,1
EN2614,EMP234,COR0661,79,2023-05-28,0
EN2615,EMP016,COR0580,100,2023-05-28,1
EN2616,EMP075,COR0747,55,2023-05-28,0
EN2617,EMP290,COR1681,100,2023-05-28,1
EN2618,EMP122,COR0487,100,2023-05-29,1
EN2619,EMP247,COR1124,100,2023-05-29,1
EN2620,EMP203,COR1906,100,2023-05-30,1
EN2621,EMP025,COR0092,75,2023-05-30,0
EN2622,EMP009,COR0361,100,2023-05-30,1
EN2623,EMP205,COR0558,100,2023-05-30,1
EN2624,EMP143,COR1797,100,2023-05-30,1
EN2625,EMP202,COR1986,100,2023-05-30,1
EN2626,EMP178,COR1618,48,2023-05-30,0
EN2627,EMP244,COR0686,100,2023-05-30,1
EN2628,EMP106,COR0980,100,2023-05-31,1
EN2629,EMP097,COR0713,100,2023-05-31,1
EN2630,EMP163,COR1339,100,2023-05-31,1
EN2631,EMP184,COR1383,100,2023-05-31,1
EN2632,EMP041,COR0347,100,2023-06-01,1
EN2633,EMP247,COR1268,100,2023-06-01,1
EN2634,EMP100,COR0491,100,2023-06-01,1
EN2635,EMP285,COR1642,100,2023-06-01,1
EN2636,EMP190,COR0328,100,2023-06-01,1
EN2637,EMP251,COR1039,25,2023-06-01,0
EN2638,EMP076,COR0250,100,2023-06-01,1
EN2639,EMP047,COR1866,100,2023-06-01,1
EN2640,EMP128,COR1248,100,2023-06-02,1
EN2641,EMP249,COR0080,10,2023-06-03,0
EN2642,EMP298,COR0360,100,2023-06-03,1
EN2643,EMP294,COR1743,100,2023-06-03,1
EN2644,EMP223,COR1514,68,2023-06-03,0
EN2645,EMP196,COR0315,6,2023-06-03,0
EN2646,EMP187,COR0518,100,2023-06-03,1
EN2647,EMP004,COR0546,100,2023-06-04,1
EN2648,EMP156,COR0719,44,2023-06-04,0
EN2649,EMP225,COR1294,100,2023-06-04,1
EN2650,EMP069,COR1932,37,2023-06-05,0
EN2651,EMP064,COR0745,5,2023-06-05,0
EN2652,EMP210,COR1618,95,2023-06-05,0
EN2653,EMP097,COR1533,17,2023-06-05,0
EN2654,EMP269,COR1677,100,2023-06-05,1
EN2655,EMP190,COR0778,100,2023-06-06,1
EN2656,EMP116,COR0234,100,2023-06-06,1
EN2657,EMP107,COR1844,4,2023-06-06,0
EN2658,EMP258,COR1346,44,2023-06-06,0
EN2659,EMP109,COR0751,58,2023-06-07,0
EN2660,EMP049,COR1421,100,2023-06-07,1
EN2661,EMP114,COR0819,51,2023-06-07,0
EN2662,EMP029,COR1590,100,2023-06-07,1
EN2663,EMP097,COR0084,100,2023-06-07,1
EN2664,EMP163,COR0144,100,2023-06-07,1
EN2665,EMP189,COR1754,23,2023-06-07,0
EN2666,EMP115,COR1000,73,2023-06-07,0
EN2667,EMP208,COR0125,100,2023-06-07,1
EN2668,EMP047,COR0725,100,2023-06-08,1
EN2669,EMP076,COR0880,92,2023-06-08,0
EN2670,EMP025,COR0185,57,2023-06-08,0
EN2671,EMP202,COR1718,100,2023-06-08,1
EN2672,EMP150,COR1303,100,2023-06-09,1
EN2673,EMP223,COR1500,100,2023-06-09,1
EN2674,EMP009,COR0810,100,2023-06-09,1
EN2675,EMP046,COR0833,39,2023-06-09,0
EN2676,EMP092,COR1861,100,2023-06-09,1
EN2677,EMP194,COR0887,15,2023-06-09,0
EN2678,EMP161,COR1061,46,2023-06-09,0
EN2679,EMP001,COR0456,44,2023-06-09,0
EN2680,EMP125,COR0787,92,2023-06-10,0
EN2681,EMP079,COR0219,100,2023-06-10,1
EN2682,EMP299,COR0844,100,2023-06-10,1
EN2683,EMP130,COR0779,100,2023-06-10,1
EN2684,EMP118,COR0822,100,2023-06-10,1
