CourseID,title,short_intro,category,total_enrollments,completion_rate,total_completions,skills
COR0163,Statistical Analysis with R for Public Health Specialization,Decade born dark other property across. Society sea great court now room.,Public Health,2774,0.7364816149963951,2043,"['Excel', 'Collaboration', 'Critical Thinking']"
COR0164,Music Business  Specialization,Year year season visit carry authority. Imagine smile interesting least.,Leadership and Management,3747,0.7827595409661062,2933,"['Project Management', 'Agile Development', 'Communication']"
COR0165,Healthcare IT Support Specialization,Source spring stay rock loss control road worker.,Health Informatics,1315,0.6813688212927757,896,"['Python', 'Data Analysis', 'Excel', 'Financial Modeling']"
COR0166,Practical Guide to Trading Specialization,Realize ago health. Listen serve drop simply.,Finance,340,0.9911764705882352,337,"['Agile Development', 'Excel', 'Project Management']"
COR0167,Introduction to Logic and Critical Thinking Specialization,Person blue hospital number.,Philosophy,3920,0.984438775510204,3859,"['Project Management', 'Communication', 'Agile Development']"
COR0168,Blockchain Specialization,Interesting report serve west herself project bag cup.,Software Development,276,0.6304347826086957,174,"['Agile Development', 'Financial Modeling', 'Creativity', 'Collaboration']"
COR0169,Software Design and Architecture Specialization,View determine life hotel believe. Camera class growth real.,Software Development,4337,0.804934286373069,3491,"['Data Analysis', 'Communication', 'Software Development']"
COR0170,Climate Change and Sustainable Investing Specialization,Course record place executive involve.,Finance,4946,0.9939344925192074,4916,"['Software Development', 'Data Analysis', 'Financial Modeling']"
COR0171,Functional Programming in Scala Specialization,Guess future me.,Software Development,2276,0.8857644991212654,2016,"['Agile Development', 'Software Development']"
COR0172,Microsoft Azure Data Fundamentals DP-900 Exam Prep Specialization,Adult easy who put fear whole. Old capital administration area upon throw around.,Data Analysis,1936,0.5449380165289256,1055,"['Python', 'Software Development', 'Project Management', 'Agile Development']"
COR0173,Financial Technology (Fintech) Innovations Specialization,Operation give discover attention likely.,Finance,1851,0.857914640734738,1588,"['Python', 'Collaboration', 'Communication']"
COR0174,Business Strategies for A Better World Specialization,Free exist cold medical property result show. Suffer two history serious suddenly case.,Leadership and Management,105,0.5428571428571428,56,"['Python', 'Project Management']"
COR0175,Machine Learning on Google Cloud Specialization,Recognize civil ahead. By very worry analysis old animal.,Machine Learning,1407,0.6538734896943852,920,"['Financial Modeling', 'Critical Thinking', 'Excel']"
COR0176,Integrative Health and Medicine Specialization,Among despite number turn another have city. Nature ok set on rather technology pressure place.,Patient Care,1057,0.913907284768212,966,"['Problem Solving', 'Financial Modeling']"
COR0177,Futures Thinking Specialization,Per spend hope why rich conference since.,Business Essentials,342,0.6286549707602339,215,"['Collaboration', 'Python']"
COR0178,Finance for Technical Managers Specialization,Sound well election factor.,Leadership and Management,2475,0.6012121212121212,1488,"['Project Management', 'Data Analysis', 'Software Development', 'Agile Development']"
COR0179,"TESOL Certificate, Part 2: Teach English Now! Specialization",Trial now day run food. Bill also tend us upon group institution.,Learning English,386,0.6424870466321243,247,"['Creativity', 'Data Analysis']"
COR0180,Introduction to Discrete Mathematics for Computer Science Specialization,Money present population subject result a.,Algorithms,319,0.8557993730407524,273,"['Financial Modeling', 'Agile Development', 'Python', 'Data Analysis']"
COR0181,Core Java Specialization,Hit peace in we science. Necessary question development buy just.,Software Development,190,0.7578947368421053,144,"['Project Management', 'Collaboration', 'Critical Thinking']"
COR0182,Engineering Project Management Specialization,Else wife result organization.,Leadership and Management,1316,0.6876899696048632,904,"['Project Management', 'Critical Thinking', 'Agile Development', 'Financial Modeling']"
COR0183,Bioinformatics Specialization,Expect across our account police blood. Cup include audience four paper current.,Health Informatics,1042,0.9145873320537428,953,"['Excel', 'Agile Development', 'Creativity', 'Critical Thinking']"
COR0184,Cybersecurity Attack and Defense Fundamentals Specialization,Citizen some born guy now begin.,Computer Security and Networks,4442,0.724673570463755,3219,"['Software Development', 'Agile Development']"
COR0185,Organizational Leadership Specialization,Them challenge line others. Stuff mind we create now nothing.,Leadership and Management,1226,0.6296900489396411,772,"['Collaboration', 'Communication', 'Data Analysis', 'Python']"
COR0186,Inspirational Leadership: Leading with Sense Specialization,Ten either as simply.,Leadership and Management,2041,0.6354728074473297,1297,"['Critical Thinking', 'Financial Modeling', 'Project Management', 'Excel']"
COR0187,Photography Basics and Beyond: From Smartphone to DSLR Specialization,Main movement best meet live adult model.,Music and Art,2555,0.6176125244618396,1578,"['Python', 'Financial Modeling']"
COR0188,Omnichannel Retail Strategy Specialization,War push room task our rock that.,Business Strategy,1169,0.7519247219846023,879,"['Collaboration', 'Python']"
COR0189,Renewable Energy Specialization,Recently factor throw expert fund sport sometimes. Bad top wonder ground night.,Environmental Science and Sustainability,1670,0.8359281437125748,1396,"['Software Development', 'Critical Thinking']"
COR0190,Become an EMT Specialization,Trouble head hear director land mother future.,Patient Care,1002,0.5499001996007984,551,"['Creativity', 'Problem Solving', 'Software Development']"
COR0191,Market Research Specialization,Class fight lawyer bank child decision. Name skill accept value past short across cost.,Marketing,3402,0.6657848324514991,2265,"['Creativity', 'Agile Development', 'Communication', 'Python']"
COR0192,Transforming the Fashion Business Specialization,Provide writer skill see capital.,Business Strategy,4980,0.9261044176706827,4612,"['Communication', 'Collaboration', 'Critical Thinking', 'Creativity']"
COR0193,"GIS, Mapping, and Spatial Analysis Specialization",Trouble set street own area recently. Within ground reduce.,Data Analysis,1024,0.8896484375,911,"['Problem Solving', 'Communication', 'Python', 'Collaboration']"
COR0194,Trading Strategies in Emerging Markets Specialization,Lead happen foreign require.,Finance,4724,0.588272650296359,2779,"['Collaboration', 'Project Management', 'Python', 'Creativity']"
COR0195,Healthcare Law Specialization,Develop magazine coach admit recently.,Healthcare Management,4369,0.6424811169604029,2807,"['Communication', 'Agile Development']"
COR0196,Web Applications for Everybody Specialization,Word report become Congress fine.,Mobile and Web Development,3198,0.8352095059412132,2671,"['Agile Development', 'Python']"
COR0197,Inspired Leadership Specialization,Computer technology difficult lay. Through marriage bit wear.,Leadership and Management,1049,0.6539561487130601,686,"['Critical Thinking', 'Financial Modeling', 'Communication']"
COR0198,Marketing Strategy Specialization,Enough let carry hour chair particular team. Key president measure speak.,Marketing,875,0.8514285714285714,745,"['Data Analysis', 'Python', 'Agile Development', 'Communication']"
COR0199,Health Informatics Specialization,Give school eight task food look cover similar. Medical play small cover deep offer break.,Health Informatics,1737,0.791594703511802,1375,"['Excel', 'Financial Modeling']"
COR0200,Robotics Specialization,Purpose adult music spring. Course very class require stand career.,Electrical Engineering,1825,0.9183561643835616,1676,"['Critical Thinking', 'Python', 'Collaboration', 'Communication']"
COR0201,Management Consulting Specialization,Current yes anything have.,Leadership and Management,3408,0.7813967136150235,2663,"['Excel', 'Creativity']"
COR0202,Machine Learning Specialization,Find indicate property agree history guy Congress.,Machine Learning,2539,0.9759747932256794,2478,"['Excel', 'Creativity']"
COR0203,Professional Skills for the Workplace Specialization,Street recent team difficult. Economy total glass.,Business Essentials,2532,0.6852290679304898,1735,"['Creativity', 'Python', 'Project Management', 'Excel']"
COR0204,Introduction to Computer Science and Programming Specialization,Couple travel wear fire animal. Open even they summer thing.,Software Development,4873,0.6564744510568439,3199,"['Project Management', 'Creativity']"
COR0205,C# Programming for Unity Game Development Specialization,Sing never study rule think protect real.,Software Development,338,0.9733727810650888,329,"['Financial Modeling', 'Data Analysis', 'Communication', 'Creativity']"
COR0206,Artificial Intelligence: an Overview Specialization,Anything Mr lawyer rate true.,Algorithms,3962,0.9490156486622918,3760,"['Software Development', 'Project Management']"
COR0207,Embedding Sensors and Motors Specialization,Prove leave fund bar paper.,Electrical Engineering,3337,0.5963440215762661,1990,"['Financial Modeling', 'Agile Development', 'Software Development', 'Communication']"
COR0208,Expressway to Data Science: Essential Math Specialization,Sister me summer few court well similar.,Math and Logic,2101,0.96573060447406,2029,"['Critical Thinking', 'Agile Development']"
COR0209,Everyday Excel Specialization,Dark maintain discussion attorney shake order appear.,Design and Product,3193,0.8988412151581585,2870,"['Problem Solving', 'Communication', 'Project Management']"
COR0210,C Programming with Linux Specialization,Start too thing this on where. In appear produce attorney I beautiful thank.,Software Development,1419,0.9295278365045808,1319,"['Problem Solving', 'Agile Development', 'Financial Modeling', 'Excel']"
COR0211,Blockchain Revolution in Financial Services Specialization,Child central allow.,Computer Security and Networks,979,0.6945863125638406,680,"['Project Management', 'Collaboration', 'Financial Modeling']"
